Index,Z_Density,X_Density,Y_Density,GroundTruth_Density
1112,1.144752928764251,0.02133759194342427,0.051238395392867855,0.03143988867559394
1113,1.3313270223817262,0.016689827938845787,0.05250338273827234,0.02525038031961401
1114,1.8096908691939653,0.017370975678286354,0.059169631135182976,0.026534865123241918
1115,1.6028745927745782,0.019066112221796282,0.10059928779303114,0.02968279171251973
1116,2.9959032355984316,0.02108054320130559,0.1855292316656905,0.03309603030748242
1117,2.4000492300934892,0.023273030367820722,0.22357951732982434,0.03647159383789047
1118,3.6602502834987254,0.025538357426243087,0.17506591813057343,0.0396564945047843
1119,5.26836448093008,0.027909765295941552,0.24043272613717068,0.04362589296928537
1120,3.3013304968909587,0.0326738978995955,0.04438384534083979,0.0399991938286549
1121,4.356931602962517,0.031517690356137926,0.3596441894699157,0.04930719499366429
1122,6.948487028183406,0.07522182553894481,0.06369898035028836,0.07704766484559847
1123,6.6817217233782715,0.06940642294489949,0.08865063714085218,0.08530250270193514
1124,6.053717134661601,0.06771657498377988,0.1279529095870868,0.09193371531853346
1125,4.472583890404831,0.07324803793982067,0.07108930478313435,0.07610903141890028
1126,3.843535585615071,0.1313514496677667,0.054966649826309465,0.08219902089721948
1127,4.906528427571436,0.20275949764793016,0.05277625658955557,0.08485828438823215
1128,4.46876617403024,0.1926038905902227,0.06736129025344254,0.1028740455224277
1129,4.87647960065192,0.1487612973659491,0.11104451643465334,0.13655012262591346
1130,9.300259037681625,0.11625723877082295,0.09452598391294019,0.11344108308428677
1131,6.1802565657270305,0.11166586284486502,0.08600414433586187,0.10989683345391059
1132,5.009214556728822,0.08552121109523432,0.14408735507430998,0.12299325083635668
1133,8.934092147804268,0.15070785030179107,0.37347488431777687,0.21593293259072857
1134,8.6879945143388,0.1636984562127028,0.2532353675440121,0.21601042965875644
1135,7.38051882198688,0.19149109726908414,0.2176677389907101,0.2290868454603891
1136,8.83889803630193,0.3792056961570184,0.2862948469416297,0.34398238634807
1137,11.051856696033378,0.14019517612081409,0.09326578586525777,0.13675120811168534
1138,7.454273780578231,0.5433863381253544,0.2728338767681481,0.40945542864605516
1139,8.548468789093842,0.4141617331225584,0.2310747445040739,0.35102941930379794
1140,7.175092524712829,0.2937582610176952,0.21598867082627343,0.3013593872003214
1141,9.300852958543814,0.24975733955040397,0.16684011744241875,0.24732608774656462
1142,8.264744918355596,0.21723196984426657,0.13884518499797885,0.21112505315338254
1143,6.603470106240195,0.2912178828040722,0.23011711771237855,0.3273073172666723
1144,5.984287396674218,0.3374159852029287,0.1873469402659583,0.29703026783206715
1145,7.493092688171396,0.15849348434537963,0.11086575283194122,0.16757066591837427
1146,11.536358490035337,0.24950880864076214,0.162953574436985,0.2514558574271068
1147,7.231097535410312,0.12491783358082846,0.07847409022102264,0.123152046613315
1148,5.569740939103187,0.09716298109272159,0.06021781728497024,0.09495437147341104
1149,6.613183756063958,0.217459410040627,0.1275284542663247,0.2044423417079007
1150,7.759735974663121,0.21809311871832734,0.12844533795039095,0.20508456891470944
1151,6.530619278788826,0.45080457982080063,0.2612127928544107,0.41932908468083296
1152,8.510767180492044,0.2586103892392996,0.14951782828804522,0.24126707186162788
1153,6.545997965654226,0.2119067773649944,0.12463238546135198,0.20058658187641804
